정류장번호,정류장명,위도,경도,정보수집일,모바일단축번호,도시코드,도시명,관리도시명
KUB352000310,구어1리회관,35.6967,129.3170833,2025-10-31,4009,37020,경상북도 경주시,경주BIS
KUB352000311,더케이호텔,35.837399,129.290575,2025-10-31,1091,37020,경상북도 경주시,경주BIS
KUB352000312,괘일,35.74738333,129.0031167,2025-10-31,3027,37020,경상북도 경주시,경주BIS
KUB352000313,관성,35.66412785,129.4500759,2025-10-31,2013,37020,경상북도 경주시,경주BIS
KUB352000314,곧음터,35.78491667,129.0230667,2025-10-31,3025,37020,경상북도 경주시,경주BIS
KUB352000315,고양터,35.8217,129.1054167,2025-10-31,3023,37020,경상북도 경주시,경주BIS
KUB352000316,서맛골마을건너,35.88823913,129.0435265,2025-10-31,3021,37020,경상북도 경주시,경주BIS
KUB352000317,고래마을,35.75815,129.4192833,2025-10-31,2010,37020,경상북도 경주시,경주BIS
KUB352000318,고강리,35.70476667,129.0584833,2025-10-31,3018,37020,경상북도 경주시,경주BIS
KUB352000319,경주여자정보고등학교,35.77213333,129.2914333,2025-10-31,1023,37020,경상북도 경주시,경주BIS
KUB352000320,신경주대학교,35.83131781,129.1602183,2025-10-31,1016,37020,경상북도 경주시,경주BIS
KUB352000321,검단약수탕,35.93031976,129.2060728,2025-10-31,5034,37020,경상북도 경주시,경주BIS
KUB352000322,검단교,35.93346647,129.2096177,2025-10-31,5032,37020,경상북도 경주시,경주BIS
KUB352000323,검단2리회관,35.9327,129.2081667,2025-10-31,5031,37020,경상북도 경주시,경주BIS
KUB352000324,검단1리.장골입구,35.93650239,129.219699,2025-10-31,5028,37020,경상북도 경주시,경주BIS
KUB352000325,건천4리,35.84786667,129.1114667,2025-10-31,3009,37020,경상북도 경주시,경주BIS
KUB352000326,거산,35.71928333,129.02855,2025-10-31,3007,37020,경상북도 경주시,경주BIS
KUB352000327,개미골,35.77772689,129.0219127,2025-10-31,3005,37020,경상북도 경주시,경주BIS
KUB352000328,강정,35.77918516,129.1922076,2025-10-31,4002,37020,경상북도 경주시,경주BIS
KUB352000329,강동,35.987565,129.274838,2025-10-31,5023,37020,경상북도 경주시,경주BIS
KUB352000330,안강사거리,35.99008333,129.2281667,2025-10-31,5202,37020,경상북도 경주시,경주BIS
KUB352000331,갑산농공단지,35.974422,129.228121,2025-10-31,5019,37020,경상북도 경주시,경주BIS
KUB352000332,갑산2리,35.96856667,129.2311667,2025-10-31,5018,37020,경상북도 경주시,경주BIS
KUB352000333,갑산1리정미소,35.97951667,129.2282333,2025-10-31,5015,37020,경상북도 경주시,경주BIS
KUB352000334,감포읍행정복지센터입구,35.80789763,129.4990804,2025-10-31,2006,37020,경상북도 경주시,경주BIS
KUB352000335,감포시장.감포항,35.80422224,129.5024484,2025-10-31,2005,37020,경상북도 경주시,경주BIS
KUB352000336,감은사지,35.74673333,129.4766,2025-10-31,2004,37020,경상북도 경주시,경주BIS
KUB352000337,갈곡입구,35.8862658,129.2759364,2025-10-31,5013,37020,경상북도 경주시,경주BIS
KUB352000338,가지곡,35.94806667,129.2331,2025-10-31,5009,37020,경상북도 경주시,경주BIS
KUB352000339,가정,35.79778333,129.3853333,2025-10-31,2001,37020,경상북도 경주시,경주BIS
KUB352000340,신경주대학교건너,35.83049732,129.1591602,2025-10-31,1017,37020,경상북도 경주시,경주BIS
KUB352000341,우방아파트입구,35.85669,129.226096,2025-10-31,1278,37020,경상북도 경주시,경주BIS
KUB352000342,동국대교직원아파트,35.854655,129.226645,2025-10-31,1101,37020,경상북도 경주시,경주BIS
KUB352000343,동천보우주택,35.85238,129.22662,2025-10-31,1113,37020,경상북도 경주시,경주BIS
KUB352000344,제일제당,35.851002,129.22661,2025-10-31,1300,37020,경상북도 경주시,경주BIS
KUB352000345,선주아파트,35.848898,129.224924,2025-10-31,1205,37020,경상북도 경주시,경주BIS
KUB352000346,교육청 앞,35.84674,129.228809,2025-10-31,1063,37020,경상북도 경주시,경주BIS
KUB352000347,시민교회,35.849911,129.228848,2025-10-31,1152,37020,경상북도 경주시,경주BIS
KUB352000348,코리아스포츠,35.84898333,129.23095,2025-10-31,1332,37020,경상북도 경주시,경주BIS
KUB352000349,동원맨션,35.84609911,129.2349196,2025-10-31,1112,37020,경상북도 경주시,경주BIS
KUB352000350,삼성아파트,35.844694,129.234894,2025-10-31,1174,37020,경상북도 경주시,경주BIS
KUB352000351,알천교,35.84563333,129.2295667,2025-10-31,1050,37020,경상북도 경주시,경주BIS
KUB352000352,선주아파트,35.848441,129.224513,2025-10-31,1204,37020,경상북도 경주시,경주BIS
KUB352000353,경주교.신라중학교,35.852548,129.218557,2025-10-31,1014,37020,경상북도 경주시,경주BIS
KUB352000354,경주공고,35.837225,129.207271,2025-10-31,1011,37020,경상북도 경주시,경주BIS
KUB352000355,황남동행정복지센터,35.833103,129.208238,2025-10-31,1375,37020,경상북도 경주시,경주BIS
KUB352000356,경북웹툰캠퍼스,35.833226,129.213619,2025-10-31,1380,37020,경상북도 경주시,경주BIS
KUB352000357,천마총,35.833846,129.21521,2025-10-31,1312,37020,경상북도 경주시,경주BIS
KUB352000358,첨성대,35.835771,129.218798,2025-10-31,1317,37020,경상북도 경주시,경주BIS
KUB352000359,동보아파트,35.851226,129.221077,2025-10-31,1110,37020,경상북도 경주시,경주BIS
KUB352000360,성화교회앞,35.85058,129.224069,2025-10-31,1210,37020,경상북도 경주시,경주BIS
KUB352000361,시청.한전건너,35.854651,129.224091,2025-10-31,1229,37020,경상북도 경주시,경주BIS
KUB352000362,우리마트,35.878513,129.225387,2025-10-31,1114,37020,경상북도 경주시,경주BIS
KUB352000363,태광산업,35.877761,129.219736,2025-10-31,1343,37020,경상북도 경주시,경주BIS
KUB352000364,용황119안전센터,35.875161,129.217344,2025-10-31,1274,37020,경상북도 경주시,경주BIS
KUB352000365,제일아파트,35.872571,129.213156,2025-10-31,1299,37020,경상북도 경주시,경주BIS
KUB352000366,화백컨밴션센터.힐튼호텔,35.83898333,129.2869667,2025-10-31,1372,37020,경상북도 경주시,경주BIS
KUB352000367,시래,35.66693333,129.2998333,2025-10-31,4137,37020,경상북도 경주시,경주BIS
KUB352000368,물탕골,35.65763333,129.29485,2025-10-31,4071,37020,경상북도 경주시,경주BIS
KUB352000369,성저,35.649435,129.287642,2025-10-31,4126,37020,경상북도 경주시,경주BIS
KUB352000370,원녹동,35.661435,129.284329,2025-10-31,4175,37020,경상북도 경주시,경주BIS
KUB352000371,성저,35.649471,129.287409,2025-10-31,4125,37020,경상북도 경주시,경주BIS
KUB352000372,물탕골,35.65765,129.2947,2025-10-31,4070,37020,경상북도 경주시,경주BIS
KUB352000373,시래,35.66691667,129.2996667,2025-10-31,4136,37020,경상북도 경주시,경주BIS
KUB352000374,말방2리회관,35.746092,129.3281505,2025-10-31,4055,37020,경상북도 경주시,경주BIS
KUB352000375,구어1리,35.69329983,129.3115611,2025-10-31,4008,37020,경상북도 경주시,경주BIS
KUB352000376,구어1리회관,35.6967919,129.3170269,2025-10-31,4010,37020,경상북도 경주시,경주BIS
KUB352000377,석계2리회관,35.66924971,129.2911879,2025-10-31,4121,37020,경상북도 경주시,경주BIS
KUB352000378,석계1리회관,35.67578249,129.3041172,2025-10-31,4119,37020,경상북도 경주시,경주BIS
KUB352000379,개곡,35.73412652,129.332739,2025-10-31,4003,37020,경상북도 경주시,경주BIS
KUB352000380,세원회관,35.73006667,129.3037,2025-10-31,4132,37020,경상북도 경주시,경주BIS
KUB352000381,제네2리회관,35.70865,129.2709167,2025-10-31,4194,37020,경상북도 경주시,경주BIS
KUB352000382,제네1리회관,35.7277937,129.2780679,2025-10-31,4193,37020,경상북도 경주시,경주BIS
KUB352000383,지초마을,35.73156812,129.291626,2025-10-31,4197,37020,경상북도 경주시,경주BIS
KUB352000384,세원삼거리,35.73156667,129.2996667,2025-10-31,4127,37020,경상북도 경주시,경주BIS
KUB352000385,순지회관,35.7413867,129.2962142,2025-10-31,4135,37020,경상북도 경주시,경주BIS
KUB352000386,원동구판장,35.74973333,129.2960333,2025-10-31,4176,37020,경상북도 경주시,경주BIS
KUB352000387,둔전마을,35.75102628,129.2890919,2025-10-31,4051,37020,경상북도 경주시,경주BIS
KUB352000388,방어리회관,35.75728333,129.28885,2025-10-31,4085,37020,경상북도 경주시,경주BIS
KUB352000389,영지,35.75509322,129.2955853,2025-10-31,4149,37020,경상북도 경주시,경주BIS
KUB352000390,영지입구,35.76435,129.3118667,2025-10-31,4151,37020,경상북도 경주시,경주BIS
KUB352000391,신계,35.77075319,129.3246279,2025-10-31,4138,37020,경상북도 경주시,경주BIS
KUB352000392,사리,35.77515,129.2667,2025-10-31,1167,37020,경상북도 경주시,경주BIS
KUB352000393,수남,35.78298524,129.267068,2025-10-31,1214,37020,경상북도 경주시,경주BIS
KUB352000394,수북,35.78745,129.2635667,2025-10-31,1215,37020,경상북도 경주시,경주BIS
KUB352000395,북토,35.73886667,129.2817333,2025-10-31,4096,37020,경상북도 경주시,경주BIS
KUB352000396,말무덤,35.7424,129.2821167,2025-10-31,4053,37020,경상북도 경주시,경주BIS
KUB352000397,샛대일,35.75263333,129.2778333,2025-10-31,1184,37020,경상북도 경주시,경주BIS
KUB352000398,큰대일.시동마을,35.75866174,129.2757226,2025-10-31,1339,37020,경상북도 경주시,경주BIS
KUB352000399,보치보마을,35.76798012,129.2846781,2025-10-31,1150,37020,경상북도 경주시,경주BIS
KUB352000400,시래마을,35.76991667,129.2878833,2025-10-31,1220,37020,경상북도 경주시,경주BIS
KUB352000401,경주여자정보고등학교,35.77221667,129.29135,2025-10-31,1024,37020,경상북도 경주시,경주BIS
KUB352000402,구어입구,35.706579,129.326943,2025-10-31,4012,37020,경상북도 경주시,경주BIS
KUB352000403,경주법주앞,35.76971667,129.30735,2025-10-31,1018,37020,경상북도 경주시,경주BIS
KUB352000404,입실,35.7151249,129.3243175,2025-10-31,4189,37020,경상북도 경주시,경주BIS
KUB352000405,삼아아파트,35.71196579,129.325317,2025-10-31,4102,37020,경상북도 경주시,경주BIS
KUB352000406,벽산천마타운,35.70095,129.3287833,2025-10-31,4088,37020,경상북도 경주시,경주BIS
KUB352000407,송계마을,35.69881667,129.3297667,2025-10-31,4133,37020,경상북도 경주시,경주BIS
KUB352000408,외동농공단지,35.69618434,129.3311361,2025-10-31,4156,37020,경상북도 경주시,경주BIS
KUB352000409,문산1리,35.689473,129.331383,2025-10-31,4068,37020,경상북도 경주시,경주BIS
KUB352000410,(구)모화역,35.6826,129.3319667,2025-10-31,4066,37020,경상북도 경주시,경주BIS
KUB352000411,모화초등학교,35.677719,129.334115,2025-10-31,4198,37020,경상북도 경주시,경주BIS
KUB352000412,성도아파트,35.6728041,129.3357448,2025-10-31,4124,37020,경상북도 경주시,경주BIS
KUB352000413,성도아파트,35.67391196,129.3355133,2025-10-31,4123,37020,경상북도 경주시,경주BIS
KUB352000414,모화초등학교 앞,35.67784,129.333602,2025-10-31,4199,37020,경상북도 경주시,경주BIS
KUB352000415,"(구)모화역,울산방면",35.682526,129.33169,2025-10-31,4067,37020,경상북도 경주시,경주BIS
KUB352000416,문산1리,35.689479,129.331052,2025-10-31,4069,37020,경상북도 경주시,경주BIS
KUB352000417,외동농공단지,35.69534332,129.3313197,2025-10-31,4155,37020,경상북도 경주시,경주BIS
KUB352000418,벽산천마타운,35.70023333,129.3288333,2025-10-31,4089,37020,경상북도 경주시,경주BIS
KUB352000419,구어입구,35.70604,129.326861,2025-10-31,4011,37020,경상북도 경주시,경주BIS
KUB352000420,삼아아파트,35.71189,129.325153,2025-10-31,4101,37020,경상북도 경주시,경주BIS
KUB352000421,입실,35.71508333,129.3242,2025-10-31,4188,37020,경상북도 경주시,경주BIS
KUB352000422,제일아파트,35.872541,129.212843,2025-10-31,1298,37020,경상북도 경주시,경주BIS
KUB352000423,용황119안전센터,35.875187,129.217168,2025-10-31,1273,37020,경상북도 경주시,경주BIS
KUB352000424,태광산업,35.877841,129.219578,2025-10-31,1342,37020,경상북도 경주시,경주BIS
KUB352000425,현진에버빌,35.88487,129.22376,2025-10-31,1368,37020,경상북도 경주시,경주BIS
KUB352000426,우리마트,35.87874,129.225498,2025-10-31,1115,37020,경상북도 경주시,경주BIS
KUB352000427,시청,35.855982,129.224325,2025-10-31,1228,37020,경상북도 경주시,경주BIS
KUB352000428,한전앞,35.85259,129.224297,2025-10-31,1365,37020,경상북도 경주시,경주BIS
KUB352000429,동보아파트맞은편,35.850962,129.221202,2025-10-31,1111,37020,경상북도 경주시,경주BIS
KUB352000430,황성베스티움아파트건너,35.868523,129.219625,2025-10-31,1133,37020,경상북도 경주시,경주BIS
KUB352000431,연안사거리,35.72636667,129.3207333,2025-10-31,4148,37020,경상북도 경주시,경주BIS
KUB352000432,냉천1리,35.7204282,129.3051592,2025-10-31,4025,37020,경상북도 경주시,경주BIS
KUB352000433,냉천세태마을,35.71593333,129.3013167,2025-10-31,4029,37020,경상북도 경주시,경주BIS
KUB352000434,냉천2리,35.70985,129.2946667,2025-10-31,4027,37020,경상북도 경주시,경주BIS
KUB352000435,사일,35.71043333,129.2722167,2025-10-31,4099,37020,경상북도 경주시,경주BIS
KUB352000436,바탕골,35.7176,129.2532833,2025-10-31,4073,37020,경상북도 경주시,경주BIS
KUB352000437,안심마을,35.73479974,129.1622951,2025-10-31,4143,37020,경상북도 경주시,경주BIS
KUB352000438,구일마을,35.7271594,129.1697788,2025-10-31,4013,37020,경상북도 경주시,경주BIS
KUB352000439,상신3리,35.73969965,129.1747508,2025-10-31,4112,37020,경상북도 경주시,경주BIS
KUB352000440,백운대입구,35.74181667,129.2308833,2025-10-31,4086,37020,경상북도 경주시,경주BIS
KUB352000441,명계3리,35.71921179,129.2193598,2025-10-31,4065,37020,경상북도 경주시,경주BIS
KUB352000442,명계2리,35.72429261,129.2300672,2025-10-31,4064,37020,경상북도 경주시,경주BIS
KUB352000443,명계1리,35.73051667,129.2371667,2025-10-31,4062,37020,경상북도 경주시,경주BIS
KUB352000444,보광사,35.73723333,129.2352833,2025-10-31,4091,37020,경상북도 경주시,경주BIS
KUB352000445,백운대입구,35.74168333,129.2309167,2025-10-31,4087,37020,경상북도 경주시,경주BIS
KUB352000446,노곡2리,35.74091667,129.2285667,2025-10-31,4035,37020,경상북도 경주시,경주BIS
KUB352000447,상별래,35.74166667,129.22085,2025-10-31,4104,37020,경상북도 경주시,경주BIS
KUB352000448,하별래,35.74455,129.2118,2025-10-31,4203,37020,경상북도 경주시,경주BIS
KUB352000450,비지마을,35.76915,129.108148,2025-10-31,4098,37020,경상북도 경주시,경주BIS
KUB352000451,박달4리.고사리,35.71106511,129.1202191,2025-10-31,4080,37020,경상북도 경주시,경주BIS
KUB352000452,박달3리.괘밭,35.72018333,129.1073167,2025-10-31,4079,37020,경상북도 경주시,경주BIS
KUB352000453,박달2리.도진방,35.73121667,129.11045,2025-10-31,4077,37020,경상북도 경주시,경주BIS
KUB352000454,박달1리.양삼,35.74775195,129.1300389,2025-10-31,4075,37020,경상북도 경주시,경주BIS
KUB352000455,상신1리.청학동,35.74778333,129.1380833,2025-10-31,4108,37020,경상북도 경주시,경주BIS
KUB352000456,상신1리.양지,35.75038333,129.15225,2025-10-31,4106,37020,경상북도 경주시,경주BIS
KUB352000457,상신2리.귀계,35.74933333,129.1615,2025-10-31,4110,37020,경상북도 경주시,경주BIS
KUB352000458,덕천1리.왕동,35.74495824,129.1761255,2025-10-31,4039,37020,경상북도 경주시,경주BIS
KUB352000459,덕천2리.신을마을,35.74581667,129.1855167,2025-10-31,4045,37020,경상북도 경주시,경주BIS
KUB352000460,외외마을,35.82869458,129.1676888,2025-10-31,1262,37020,경상북도 경주시,경주BIS
KUB352000461,외외마을입구,35.83033333,129.1668667,2025-10-31,1266,37020,경상북도 경주시,경주BIS
KUB352000462,덕천1리.왕동,35.74575022,129.174766,2025-10-31,4037,37020,경상북도 경주시,경주BIS
KUB352000463,덕천마을회관,35.74885316,129.1748828,2025-10-31,4046,37020,경상북도 경주시,경주BIS
KUB352000464,내남면행정복지센터,35.751323,129.199823,2025-10-31,4022,37020,경상북도 경주시,경주BIS
KUB352000465,경주한방병원,35.823288,129.210726,2025-10-31,1039,37020,경상북도 경주시,경주BIS
KUB352000466,숲마을,35.81384201,129.1987003,2025-10-31,1216,37020,경상북도 경주시,경주BIS
KUB352000467,덕천1리,35.745812,129.174965,2025-10-31,4036,37020,경상북도 경주시,경주BIS
KUB352000468,덕천1리회관,35.74851419,129.1747859,2025-10-31,4042,37020,경상북도 경주시,경주BIS
KUB352000469,덕천1리입구,35.75013386,129.1801752,2025-10-31,4041,37020,경상북도 경주시,경주BIS
KUB352000470,신을마을입구,35.7515202,129.1825738,2025-10-31,4141,37020,경상북도 경주시,경주BIS
KUB352000471,남성리마을입구,35.75291591,129.1844611,2025-10-31,4015,37020,경상북도 경주시,경주BIS
KUB352000472,현동,35.75929778,129.1827469,2025-10-31,4206,37020,경상북도 경주시,경주BIS
KUB352000473,남성리사거리,35.75625981,129.1869216,2025-10-31,4016,37020,경상북도 경주시,경주BIS
